tiempo_s,primera_derivada,segunda_derivada
28.995574712753296,-9879.485748629122,-67841.58224593283
29.031044483184814,-10152.064732143117,14887.212397297844
29.049335718154907,-9641.290350272357,110762.04069365757
29.056017637252808,-8379.872081044596,192859.02086176065
29.081395864486694,-6555.546016484186,249496.9629980801
29.096592664718628,-4387.920673075314,279648.3301853527
29.1315701007843,-2081.1727335185424,296393.42590985505
29.147012948989868,354.3741414823671,307602.4317481938
29.160496950149536,2840.4661744525583,295377.9618819681
29.179322957992554,5080.421531593856,252834.4458274887
29.19559359550476,6885.817307692378,198517.18106110638
29.226563453674316,8256.696428571558,142591.5393200512
29.24197554588318,9167.281936813197,84153.39543262235
29.2674503326416,9603.150755493516,36910.84306313996
29.275357961654663,9757.855425823436,-2815.665779394294
29.295531272888184,9558.100103023207,-48180.213341254326
29.322542428970337,8986.972012363367,-84951.54747606648
29.335365533828735,8198.875343406144,-113306.73720812002
29.35700297355652,7174.064217033447,-140702.80305628557
29.379445791244507,5947.6304945055745,-164030.30563196808
29.396060705184937,4549.5793269219575,-191651.73205698238
29.4202938079834,2881.2027815938563,-229081.70930622873
29.44129776954651,884.2719780222978,-254438.79850627127
29.454436779022217,-1189.817994506484,-231887.98506186003
29.474199533462524,-2825.9357829674627,-158875.18243465593
29.494502544403076,-3731.8209134609788,-73222.06601986635
29.525150060653687,-3997.4888392853245,-6065.95552892486
29.541128158569336,-3828.8762019237765,34108.59160368318
29.554388523101807,-3451.7513736263936,47799.246651948124
29.574188470840454,-3064.0882554926065,42006.94325209042
29.594518661499023,-2779.640281592947,31529.017856939845
29.62492346763611,-2559.623969781569,29693.938873606385
29.64020323753357,-2304.5372596152447,26459.746308489684
29.654340267181396,-2136.268028845734,-5650.111607224062
29.67411470413208,-2394.9390453308297,-68940.21505843283
29.694246292114258,-3239.3114697806595,-121798.00180280153
29.732659101486206,-4343.707074175654,-115984.23549105518
29.734675645828247,-5095.0592376375425,-36307.19866066556
29.754253387451172,-4924.622252746303,79613.98952613762
29.77540111541748,-3821.2354052193405,168966.77541200235
29.794458150863647,-2221.153846154266,218697.6841517776
29.82695984840393,-322.07245879089896,244681.2220982224
29.843167781829834,1693.7457074172926,247028.72810780717
29.854570150375366,3630.387190934016,235770.0892857224
29.8747501373291,5466.067135988851,220998.24004124003
29.89445662498474,7166.359031593856,198348.16062848404
29.925209283828735,8639.637706044596,159647.8472698095
29.940004587173462,9720.724587910809,110780.82074175199
29.954787969589233,10412.130837912628,61397.3428916097
29.975757360458374,10703.082074176564,7978.837568600738
29.994513034820557,10539.79223901024,-41746.70544307446
30.03138256072998,10035.134787087372,-72870.61083439994
30.034960746765137,9373.86246565984,-88056.96256860073
30.055379629135132,8626.22338598976,-107193.83155912964
30.079761028289795,7658.761160713766,-136096.325549488
30.094388723373413,6448.682177197952,-165893.5546875
30.127405405044556,5004.464285713766,-194998.60491077925
30.14135980606079,3328.704498625484,-223885.00171700798
30.175589084625244,1422.3042582416383,-253595.03777463033
30.17627453804016,-728.8161057686011,-261787.16303218153
30.194289207458496,-2766.290350273266,-219683.63667588163
30.2253520488739,-4243.754292582707,-131326.19333794081
30.240434885025024,-4867.509443680319,-32120.589371515962
30.275710821151733,-4757.683722526963,20833.780477119035
30.276646375656128,-4534.168956046415,23834.56387354954
30.29619789123535,-4376.33070055017,18680.78210867452
30.3275785446167,-4235.276442307622,15274.886246629649
30.341927766799927,-4131.932520604096,14095.767513708779
30.353267669677734,-4009.744162088282,16514.36941966722
30.3736674785614,-3867.7026098894203,12520.926339334437
30.393538236618042,-3809.409340658931,3786.8625514647647
30.425073862075806,-3807.112809065984,-2060.4395604664205
30.440316200256348,-3842.3763736263936,-7368.486006271269
30.45348024368286,-3925.0085851663243,-14241.983602289565
30.4740571975708,-4070.2481112630267,-29240.53485571676
30.493653535842896,-4392.8571428577925,-54643.23274378557
30.525100469589233,-4944.539835163596,-74326.06456029588
30.540878772735596,-5582.074175822527,-57004.15307370576
30.553452014923096,-5856.606284342888,8424.192994368696
30.573810815811157,-5447.287087912628,97844.05048094413
30.59350562095642,-4291.101476647782,178960.44385304322
30.624757528305054,-2583.919986263936,231371.5337397184
30.640323877334595,-589.1569368122873,250630.47304263365
30.653682470321655,1426.167582418202,239008.30614689994
30.674304008483887,3234.9759615381117,213580.12105076795
30.693460702896118,4843.449519230489,193189.01313528157
30.72515082359314,6326.000171702617,180894.78880489196
30.740920782089233,7737.766140108761,160742.45578647606
30.753711462020874,8897.879464286234,117336.39895277293
30.77414059638977,9615.148523353128,62789.74931319681
30.793570280075073,9902.515453297383,13266.762534215104
30.825136184692383,9827.41672390057,-28043.977506911233
30.840461492538452,9453.811813186803,-69078.38255483512
30.853657245635986,8722.162603023207,-107011.39680634241
30.874032258987427,7741.6294642853245,-134733.43063202492
30.893489837646484,6566.427712910809,-156895.22879455352
30.931574821472168,5231.305803572468,-182923.0339970991
30.933778285980225,3639.6591689572233,-218441.47063882247
30.954522371292114,1736.2422733513085,-249949.0255838168
30.982086658477783,-359.5252403838458,-272083.99510652723
30.99606466293335,-2617.1016483531275,-280630.25841356645
31.027374267578125,-4849.6093750009095,-251501.0624140359
31.043298721313477,-6641.118646977702,-169959.4350960183
31.05334997177124,-7568.960336537202,-65602.73222862634
31.076067209243774,-7690.762362635724,8679.065075341441
