tiempo_relativo_s,primera_derivada,segunda_derivada
17.9466769695282,-2848.275,1823.0468749999886
17.95171594619751,-2852.4874999999997,975.390625000017
17.984368324279785,-2832.66875,7406.640624999965
17.985111951828003,-2733.9812500000003,18433.984374999993
17.98576593399048,-2537.725,29639.06250000005
18.00922966003418,-2259.7562499999995,37838.28124999999
18.009727239608765,-1932.3125,41705.46874999996
18.01492929458618,-1592.46875,41088.28125000002
18.040345191955566,-1274.8999999999996,36921.093750000015
18.041048049926758,-1001.7312499999997,30948.828124999935
18.04298973083496,-779.7187500000007,24578.12499999995
18.06440234184265,-608.4812500000005,18275.78125000007
18.064911127090454,-487.3062499999996,12108.984375000073
18.071630001068115,-414.73749999999933,6432.031250000023
18.097447156906128,-384.3937499999992,2073.4374999998868
18.098085403442383,-381.56250000000114,-176.5625000000881
18.11850380897522,-387.2187500000006,-475.781249999919
18.1195867061615,-389.17499999999984,-53.12499999998721
18.121546745300293,-388.0687500000004,-23.04687499998792
18.151941776275635,-389.54374999999965,-292.1874999999296
18.15263319015503,-392.7437499999993,-122.2656250000611
18.153342485427856,-391.5000000000006,526.5624999999403
18.174272537231445,-384.31875000000025,888.6718750000817
18.175230979919434,-377.2812499999993,594.5312499999744
18.20392370223999,-374.80625000000066,588.6718749999993
18.204434156417847,-367.86249999999933,2385.5468750000314
18.20498251914978,-336.63750000000016,6151.953124999945
18.225117444992065,-269.4312500000002,10011.328125000053
18.22563648223877,-176.4562499999993,11792.578125000005
18.233731269836426,-80.7500000000001,11208.593749999938
18.256245613098145,2.8812499999997243,9823.828124999935
18.25721049308777,76.43124999999884,9382.81250000006
18.280898332595825,153.00625000000068,10809.765625000135
18.28178834915161,249.38750000000098,13924.60937499995
18.286749362945557,375.7999999999999,17243.74999999989
18.31869387626648,525.2874999999992,18945.70312499999
18.31958532333374,678.9312499999997,18599.60937500005
18.320783615112305,822.88125,17086.71875000001
18.346134424209595,952.3187499999999,14926.953125000033
18.354002237319946,1061.7125000000005,11939.453125
18.35498547554016,1143.35,8423.437499999964
18.358241081237793,1196.4875,5483.203125000003
18.378159761428833,1231.08125,3980.859375000037
18.378634214401245,1260.1812500000005,3610.1562499999886
18.385852813720703,1288.8437499999998,3125.3906249999372
18.405657529830933,1310.1874999999995,1535.9375000000312
18.406113147735596,1313.4187500000003,-996.4843749999659
18.412243843078613,1294.24375,-3544.1406250000255
18.439430952072144,1256.7124999999999,-5223.8281250000255
18.44008159637451,1210.6624999999997,-5531.249999999985
18.442180395126343,1168.2125,-4727.3437499999745
18.46158504486084,1135.025,-4216.015625000011
18.46208381652832,1100.75625,-5785.937500000003
18.494213104248047,1042.45,-9905.468749999996
18.49482750892639,942.26875,-14857.812500000002
18.495565176010132,804.725,-17066.015625000004
18.515451908111572,669.2124999999999,-11220.703125
18.516555070877075,625.19375,9265.234375000005
18.522223472595215,817.45625,48887.109374999985
18.5484676361084,1407.3874999999998,103361.71875
18.549289226531982,2471.24375,154737.89062500003
18.57076597213745,3883.1937500000004,176907.42187500003
18.57124090194702,5301.762500000001,152412.4999999999
18.571715116500854,6321.793749999999,86033.59374999985
18.601846933364868,6678.299999999998,666.7968750001592
18.602336645126343,6332.4625000000015,-78859.76562499974
18.603049755096436,5416.543750000003,-137326.1718750003
18.623273611068726,4135.243749999997,-170380.85937500026
18.623775720596313,2690.4499999999985,-180999.60937499968
18.654632806777954,1239.250000000002,-175263.28124999988
18.655198574066162,-113.76249999999999,-158771.0937500002
18.655693292617798,-1301.0875000000012,-135425.39062500003
18.68034029006958,-2280.5687500000004,-108291.40624999978
18.685134887695312,-3033.7499999999977,-80031.64062499991
18.68585443496704,-3561.074999999999,-52648.04687500012
18.715254545211792,-3876.1187499999996,-27798.046875000095
18.71615982055664,-4005.8437500000005,-6842.187500000108
18.71670389175415,-3985.5937500000014,9731.249999999989
18.734312772750854,-3850.1437500000006,21776.171875000044
18.73918604850769,-3637.1750000000006,28482.81250000011
18.745437622070312,-3394.418749999999,29002.734375000102
18.77863907814026,-3173.131249999999,24028.515624999927
18.779457807540894,-3009.9625,16237.10937499993
18.780391693115234,-2913.3375,8989.062500000016
18.80567502975464,-2866.1375,4996.09375
18.80632448196411,-2833.4,6066.015624999977
18.807194709777832,-2769.08125,12549.609374999989
18.813972234725952,-2632.6062500000003,22739.843750000004
18.8340744972229,-2405.24375,33680.468750000015
18.834723472595215,-2093.71875,42338.28125000004
18.8525230884552,-1727.8312499999995,46468.750000000015
18.8532657623291,-1350.2187499999998,45564.06249999995
18.863394021987915,-998.8062500000003,40582.81249999995
18.887816429138184,-700.8937500000005,32471.87500000004
18.888412952423096,-479.2562499999997,21998.828125000033
18.9067120552063,-348.91249999999997,10960.937499999989
18.90735960006714,-303.88124999999985,2201.1718750000177
18.931214332580566,-313.6937499999997,-2298.046875000015
18.931725025177002,-340.6500000000001,-3078.90625000001
18.947771549224854,-362.95624999999984,-2220.7031250000036
18.948256492614746,-376.18125000000015,-1082.8125000000312
18.957585096359253,-380.28125000000034,-171.4843749999737
18.9860897064209,-378.9249999999997,-64.84374999998721
18.986878633499146,-381.31875000000014,-869.1406250000426
18.987345933914185,-392.8312500000004,-1795.31249999998
19.00963258743286,-410.0437499999998,-1959.7656249999993
19.010101795196533,-424.1875000000004,-821.8749999999701
19.016469478607178,-423.19374999999934,1780.4687500000432
19.038779258728027,-395.6999999999997,5357.421874999879
19.03930115699768,-337.4750000000013,8876.562500000018
19.05990719795227,-253.67499999999941,11348.828125000153
19.060423374176025,-155.89374999999882,12490.624999999976
19.06747555732727,-53.82499999999979,12942.968749999893
19.08931803703308,51.19374999999948,13339.453124999956
19.089868307113647,159.6062499999995,13362.500000000056
19.107867002487183,264.9937500000004,12546.093750000042
19.108371257781982,360.34375000000017,11448.046875000005
19.113612413406372,448.1625000000005,11044.53124999993
19.138979196548462,537.0562499999991,11616.796874999942
19.139612436294556,634.0312499999995,12825.390625000104
19.16119146347046,742.2625000000007,13921.875000000027
19.16174077987671,856.78125,13732.812499999965
19.162845134735107,961.9875000000002,11509.765624999944
19.19256830215454,1040.937499999999,7881.64062499996
19.19315457344055,1088.0937499999995,4426.953125000083
19.193819761276245,1111.7687500000004,2282.0312500000455
19.22090721130371,1124.6062500000003,1194.5312499999686
19.22603964805603,1130.88125,-138.28125000004832
19.226927280426025,1122.3937499999995,-2706.6406249999914
19.25955843925476,1087.575,-6187.109374999963
19.260352611541748,1023.4000000000001,-9338.671875000002
19.261557579040527,938.15625,-11096.875000000004
19.287192583084106,845.85,-11164.843750000002
19.287837505340576,759.51875,-9876.953125000007
19.288525104522705,687.8187499999999,-7942.578125000005
19.29619026184082,632.4374999999999,-6421.09374999999
19.316840887069702,585.0812500000001,-6260.546874999988
19.31743621826172,532.2687500000001,-7027.734375000008
19.32624340057373,472.63749999999993,-6221.875000000001
19.348531484603882,432.71875000000006,-87.89062499999645
19.353647470474243,471.23125,15822.265624999996
19.355351448059082,685.875,45992.1875
19.377805948257446,1207.10625,89849.609375
19.378352165222168,2123.46875,134515.625
19.39544939994812,3359.3562500000003,156771.09375000003
19.396450996398926,4631.806250000001,137769.92187500006
19.42643141746521,5563.675000000001,77544.53124999991
19.427170038223267,5872.518749999999,-4520.703125000182
19.428266048431396,5491.343749999998,-82250.39062499985
19.448771238327026,4556.512500000002,-136860.54687499988
19.44937252998352,3301.575,-163177.34375000026
19.45582342147827,1945.6749999999977,-166130.85937499994
19.488078117370605,643.4812500000006,-153362.89062499974
19.488861083984375,-508.13124999999815,-131002.34375000007
19.490219831466675,-1452.5562500000005,-103629.68750000025
19.522192001342773,-2166.206250000002,-75137.89062499987
19.52575421333313,-2654.7624999999985,-48806.640624999825
19.52672052383423,-2947.1124999999993,-26873.437500000164
19.527940034866333,-3084.737500000001,-10048.437500000062
19.551177740097046,-3107.8875000000003,2370.703125000091
19.551995277404785,-3046.8062499999996,11544.531250000091
19.554323196411133,-2923.174999999999,18040.624999999978
19.582290410995483,-2758.15625,21464.062499999898
19.583503007888794,-2579.7500000000005,21139.45312499999
19.584507942199707,-2419.925,17514.45312500002
19.60618567466736,-2299.51875,12785.15625
19.60666561126709,-2215.3625,9716.796875
19.62515115737915,-2144.05,9947.656250000051
19.625617265701294,-2056.1999999999994,13546.093750000011
19.633454084396362,-1927.3125,19330.85937499996
19.658509254455566,-1746.90625,25142.187499999993
19.659199237823486,-1525.0375000000001,28940.23437500002
19.68050527572632,-1283.8624999999997,30171.48437500002
19.681631803512573,-1042.2937499999998,29352.34374999996
19.68650770187378,-814.2250000000004,26766.796874999996
19.70905637741089,-614.0249999999999,22625.00000000006
19.709513664245605,-452.2249999999994,17792.968750000004
19.72763729095459,-329.3374999999998,13215.62499999995
19.728152751922607,-240.77500000000018,9119.921874999962
19.73340630531311,-183.41875000000041,5465.6249999999745
19.749086618423462,-153.32500000000059,2568.3593750000514
19.756936073303223,-142.3249999999996,667.187500000054
19.776334285736084,-142.64999999999972,-658.2031250000338
19.776862382888794,-152.85625000000013,-1957.4218750000316
19.806049585342407,-173.96875000000023,-3146.874999999994
19.80655550956726,-203.20625000000004,-3941.7968749999586
19.80717444419861,-237.03749999999957,-4567.578125000027
19.835026502609253,-276.2875000000005,-5567.968750000041
19.835716009140015,-326.1250000000002,-7273.828124999934
19.840654611587524,-392.6687499999994,-9303.906249999993
19.873263597488403,-474.9875000000001,-10404.68750000007
19.87533974647522,-559.1437500000005,-9255.859374999955
19.87615203857422,-623.0812499999994,-5334.76562499996
19.87711477279663,-644.4999999999999,1033.203124999936
19.90032148361206,-606.5500000000004,8612.500000000025
19.900856494903564,-506.6999999999995,15344.921875000033
19.905524730682373,-361.0312499999999,19435.15624999992
19.93114399909973,-195.73750000000078,20418.749999999985
