tiempo_s,ppg_suavizada
13.450324535369873,-66826.90556318748
13.453309059143066,-66839.24656593472
13.483242750167847,-66852.8365384622
13.488070487976074,-66867.94883241825
13.489460945129395,-66884.45432692375
13.520873785018921,-66902.58447802263
13.521423101425171,-66922.10576923144
13.522136211395264,-66943.27575549518
13.522600173950195,-66965.26785714354
13.549383401870728,-66987.47218406659
13.55007266998291,-67010.70467033033
13.553342342376709,-67033.85679945123
13.588595390319824,-67056.60645604462
13.589126110076904,-67079.34409340726
13.589708805084229,-67100.94951923145
13.61390733718872,-67122.05219780288
13.614376544952393,-67141.49553571497
13.614835739135742,-67160.88186813255
13.622905492782593,-67178.51030219845
13.651780605316162,-67195.28193681387
13.652278184890747,-67210.74656593472
13.65273642539978,-67225.31284340727
13.679226398468018,-67238.5669642864
13.679864883422852,-67250.25137362705
13.687129497528076,-67261.17342033032
13.713449478149414,-67271.46085164903
13.71416974067688,-67281.72596153914
13.714868068695068,-67292.0247252754
13.734791278839111,-67303.7795329677
13.73537302017212,-67317.07760989075
13.745611667633057,-67331.88701923145
13.774269104003906,-67347.48179945121
13.774914979934692,-67362.92342033033
13.775558233261108,-67375.2482829677
13.803288459777832,-67382.35885989077
13.80392837524414,-67380.96531593475
13.804568767547607,-67366.80219780288
13.842692375183105,-67339.03846153915
13.843400478363037,-67297.14285714352
13.844033002853394,-67241.15796703365
13.844700336456299,-67172.27884615453
13.872941493988037,-67091.92135989078
13.873690128326416,-67001.30837912155
13.87768292427063,-66901.4529532974
13.911710500717163,-66795.37671703365
13.91245698928833,-66684.73351648418
13.913416624069214,-66572.34375000065
13.914555549621582,-66460.51236263802
13.93989610671997,-66350.67273351715
13.94082760810852,-66246.73111263802
13.945044994354248,-66149.97046703362
13.952221870422363,-66063.54945055011
13.977518796920776,-65989.80803571497
13.978056192398071,-65930.58413461605
14.001647233963013,-65884.89697802263
14.002239227294922,-65854.60370879187
14.002742290496826,-65837.83791208857
14.035598516464233,-65832.51545329737
14.036303758621216,-65835.9824862644
14.036981582641602,-65846.13667582485
14.063076734542847,-65859.35473901166
14.063534021377563,-65875.90041208857
14.06399416923523,-65895.9306318688
14.103641033172607,-65919.08001373692
14.104349613189697,-65944.79670329737
14.105026483535767,-65973.23969780284
14.105824708938599,-66003.54464285781
14.133330345153809,-66034.09340659405
14.134256839752197,-66065.28125000067
14.138534784317017,-66096.41792582482
14.14200210571289,-66127.07142857208
14.166849136352539,-66156.53674450616
14.167474508285522,-66184.18269230836
14.191978216171265,-66210.25309066
14.192522287368774,-66234.97802197868
14.196900844573975,-66257.93337912155
14.223521947860718,-66279.58550824242
14.224143028259277,-66299.7431318688
14.22463870048523,-66319.17582417646
14.25090479850769,-66337.90315934131
14.25541067123413,-66357.28434066
14.256304740905762,-66376.52678571492
14.26216721534729,-66395.75034340726
14.287162065505981,-66415.97561813254
14.28765058517456,-66435.86641483585
14.291706800460815,-66456.39251373694
14.316843509674072,-66477.29155219847
14.317589521408081,-66498.55254120946
14.323467493057251,-66520.10782967099
14.353790760040283,-66541.77060439627
14.354612827301025,-66564.50068681384
14.355091094970703,-66587.72012362706
14.379082202911377,-66611.14045329738
14.379589319229126,-66635.74416208857
14.38655948638916,-66660.77781593474
14.417917966842651,-66686.64354395671
14.418763875961304,-66712.50515109957
14.419485330581665,-66738.65762362705
14.442448854446411,-66764.78159340726
14.443117618560791,-66790.33894230834
14.447828531265259,-66815.48557692375
14.476262331008911,-66839.71085164903
14.47692322731018,-66863.87156593474
14.477576732635498,-66887.17891483582
14.50084376335144,-66909.43028846219
14.501720666885376,-66929.74622252816
14.502225399017334,-66949.09821428636
14.534741878509521,-66966.64526098967
14.535341024398804,-66982.7479395611
14.536150932312012,-66997.83070055014
14.558945417404175,-67013.24450549517
14.55973744392395,-67029.97939560507
14.56458592414856,-67047.88976648418
14.593047380447388,-67067.2074175831
14.593535661697388,-67087.49759615448
14.594057321548462,-67108.46600274791
14.618211269378662,-67123.89594780284
14.61899709701538,-67131.02644230836
14.623417615890503,-67126.51167582486
14.652214527130127,-67108.22699175891
14.653048276901245,-67075.80700549518
14.653512954711914,-67028.96428571494
14.67996096611023,-66967.98935439628
14.681600332260132,-66894.92410714354
14.685949802398682,-66810.45673076987
14.691823482513428,-66717.63118131935
14.720611572265625,-66616.75583791276
14.7213454246521,-66511.63804945121
14.721988201141357,-66402.53777472592
14.747494220733643,-66292.58001373692
14.752718210220337,-66184.62122252813
14.754417896270752,-66081.11195055011
14.781860113143921,-65983.28056318748
14.782469987869263,-65895.19505494573
14.783260107040405,-65819.28949175893
14.80557632446289,-65756.86675824242
