tiempo_s,primera_derivada,segunda_derivada
11.638794422149658,-4609.5681662081915,-12959.574605019952
11.639298677444458,-4691.556490383846,-2853.2258756968076
11.640312433242798,-4655.2197802193405,6990.202180531924
11.654290437698364,-4579.713255495335,12675.191019809517
11.654832363128662,-4452.416723902388,23252.38238330485
11.655333518981934,-4207.6751373624575,34603.580013822466
11.671460151672363,-3898.7594436812287,37564.12044992885
11.711326599121094,-3606.649210163596,33464.704241168874
11.71182632446289,-3363.3241758225267,27982.271634527933
11.712326765060425,-3158.932864011149,25082.095638481405
11.712839126586914,-2962.0106456068243,18582.857572084777
11.719870567321777,-2861.6071428577925,9765.62500017053
11.74807095527649,-2805.7606456040958,6264.487465614366
11.748610973358154,-2761.3753434079626,-1211.3131009527933
11.749114513397217,-2825.1416552193405,-6573.0168267919
11.772745609283447,-2866.543612636633,-4238.925137428851
11.77322793006897,-2892.964457418202,-6108.88135310006
11.77475619316101,-2964.285714286234,-10589.264251336772
11.80783486366272,-3062.3926854395904,-11712.042839860715
11.808422565460205,-3151.6783997240054,-12181.544041879988
11.808908224105835,-3257.2973901096702,-10656.335851763288
11.831871509552002,-3322.179773352218,-1794.836023350399
11.832969665527344,-3286.0147664832766,3004.80769232081
11.834367513656616,-3274.102850275085,2716.3998111063847
11.86491870880127,-3242.5523695055745,7925.18028856648
11.865422010421753,-3147.2999656580214,11526.925223222406
11.868554592132568,-3058.121565934016,10614.751459286254
11.886646032333374,-2977.4639423094413,12668.483859897606
11.8906729221344,-2855.4258241756543,19104.6746223833
11.896783113479614,-2671.7891483513085,20698.295844738368
11.923899412155151,-2524.2530906598404,16138.768458120012
11.924378633499146,-2413.5688530213883,7459.703382664884
11.924917459487915,-2404.8978365372022,458.7697458759976
11.947786808013916,-2406.2285370873724,5870.106455972746
11.948269605636597,-2310.9761332416383,11451.805030844753
11.955445528030396,-2222.9996565938563,10904.500772596748
11.980745553970337,-2136.5041208800903,10540.972699061513
