tiempo_relativo_s,valor_filtrado
1.0880448818206787,-1403.6732
1.105189323425293,-2088.9866
1.1057145595550537,-2956.9651
1.1254339218139648,-4010.178
1.1260008811950684,-5240.7725
1.1358857154846191,-6645.3252
1.1533253192901611,-8217.3037
1.153942346572876,-9896.3574
1.175422191619873,-11523.1436
1.1760623455047607,-12863.9277
1.1849849224090576,-13704.3516
1.2012379169464111,-13948.2822
1.205474615097046,-13650.416
1.226471185684204,-12966.0801
1.2270588874816895,-12073.6055
1.2350695133209229,-11122.8672
1.254340648651123,-10207.9043
1.258652687072754,-9352.3164
1.2730906009674072,-8516.3096
1.2750482559204102,-7630.3018
1.2853443622589111,-6638.7266
1.295158863067627,-5525.4775
1.3143424987792969,-4311.1367
1.315983772277832,-3036.1482
1.3249752521514893,-1744.1238
1.334998607635498,-470.9781
1.3449811935424805,759.0929
1.3548901081085205,1932.5876
1.3707749843597412,3043.4409
1.38057541847229,4089.6533
1.3851430416107178,5070.8174
1.394901990890503,5986.7798
1.4194715023040771,6837.1387
1.419996738433838,7621.208
1.4269351959228516,8338.3223
1.4349653720855713,8988.2578
1.445105791091919,9571.3838
1.4553494453430176,10088.5195
1.471250295639038,10540.7373
1.4812204837799072,10929.1406
1.485029935836792,11254.665
1.495091438293457,11518.1006
1.520158052444458,11720.3789
1.520803451538086,11862.9941
1.5300490856170654,11948.3125
1.5349712371826172,11979.6338
1.545100212097168,11961.1816
1.5707728862762451,11898.0059
1.5714571475982666,11795.3672
1.581934928894043,11657.6602
1.5864882469177246,11487.6611
1.5949251651763916,11286.6367
1.6157457828521729,11055.2295
1.6167891025543213,10794.4277
1.6250371932983398,10505.833
1.6347095966339111,10191.2734
1.644836664199829,9852.707
1.6661362648010254,9493.0215
1.6667017936706543,9116.9658
1.676621675491333,8730.8301
1.6844923496246338,8340.7188
1.6950047016143799,7950.6113
1.7149744033813477,7561.5381
1.7155821323394775,7172.4541
1.7244322299957275,6782.332
1.7355732917785645,6391.6523
1.7456214427947998,6001.5898
1.7699055671691895,5611.8398
1.7704203128814697,5219.5532
1.7809123992919922,4820.3037
1.7859020233154297,4410.1152
1.7953171730041504,3987.0835
1.815331220626831,3551.894
1.8242318630218506,3107.634
1.8252677917480469,2659.3496
1.8355162143707275,2213.1694
1.8453850746154785,1775.0466
1.8676633834838867,1349.6724
1.8683280944824219,939.9053
1.878370761871338,546.6641
1.885174036026001,169.2708
1.8952689170837402,-193.7752
1.916151523590088,-543.9327
1.9168157577514648,-882.1342
1.9266104698181152,-1208.8019
1.9354033470153809,-1524.1542
1.945410966873169,-1828.5177
1.968001365661621,-2122.3315
1.9685564041137695,-2405.8643
1.9788131713867188,-2679.0645
1.9853298664093018,-2941.6572
1.9953513145446777,-3193.2122
2.0172219276428223,-3433.1167
2.0177319049835205,-3660.6631
2.028205156326294,-3875.2749
2.0354936122894287,-4076.6807
2.045262336730957,-4264.8911
2.055752992630005,-4440.0312
2.0689332485198975,-4602.1865
2.081803560256958,-4751.3496
2.0853610038757324,-4887.4316
2.0954151153564453,-5010.1904
2.117887258529663,-5118.8613
2.126142978668213,-5211.4971
2.1266562938690186,-5284.5752
2.1353251934051514,-5333.8867
2.1451854705810547,-5356.9448
2.155196189880371,-5355.5215
2.168471097946167,-5336.4263
2.1814262866973877,-5309.7275
2.186016321182251,-5285.2866
2.195127487182617,-5269.5732
2.218316078186035,-5264.3384
2.219052314758301,-5267.3115
2.230083465576172,-5273.9971
2.2353198528289795,-5279.5381
2.245408535003662,-5279.9785
2.2550878524780273,-5272.7236
2.267646551132202,-5256.4082
2.278169870376587,-5230.5698
2.286241054534912,-5195.3389
2.295933246612549,-5151.1709
2.3168435096740723,-5098.6309
2.3173446655273438,-5038.2217
2.3289794921875,-4970.2993
2.3361191749572754,-4895.0913
2.3460569381713867,-4812.7979
2.3574118614196777,-4723.7632
2.3693947792053223,-4628.5562
2.382382392883301,-4527.8203
2.3868210315704346,-4422.1045
2.395846128463745,-4311.8623
2.416102886199951,-4197.4863
2.4167518615722656,-4079.2622
2.426032304763794,-3957.3193
2.4362921714782715,-3831.677
2.4458529949188232,-3702.4302
2.4672751426696777,-3569.9297
2.4678139686584473,-3434.7441
2.478050947189331,-3297.4851
2.485882043838501,-3158.7212
2.4959559440612793,-3019.0483
2.5203866958618164,-2879.2122
2.5208914279937744,-2740.085
2.5327682495117188,-2602.4573
2.536435604095459,-2466.8506
2.545842170715332,-2333.5142
2.567826747894287,-2202.5464
2.5684731006622314,-2074.0488
2.5786633491516113,-1948.2019
2.58589506149292,-1825.1484
2.5957837104797363,-1704.7448
2.6157710552215576,-1586.3574
2.616415023803711,-1468.8217
2.629380702972412,-1350.6713
2.6356258392333984,-1230.6025
2.6456210613250732,-1107.8615
2.668091297149658,-982.3269
2.6686129570007324,-854.4393
2.680342197418213,-725.1086
2.688263177871704,-595.512
2.695460796356201,-466.8162
2.7165327072143555,-340.0113
2.717130661010742,-215.9825
2.729140281677246,-95.725
2.7352607250213623,19.6038
2.745378017425537,128.9476
2.7674267292022705,231.7089
2.768019199371338,327.9242
2.779388427734375,418.2117
2.785963773727417,503.5509
2.7953667640686035,584.9161
2.816781997680664,662.9301
2.8172457218170166,737.8191
2.829451322555542,809.7577
2.836338520050049,879.522
2.84639573097229,949.2145
2.8676395416259766,1022.4899
2.8682308197021484,1103.5928
2.879171133041382,1195.1869
2.886378526687622,1296.2029
2.8966541290283203,1401.3114
2.9168858528137207,1502.5144
2.9173696041107178,1591.9144
2.930375576019287,1664.12
2.9363629817962646,1717.2006
2.946467399597168,1752.1382
2.9679861068725586,1771.5597
2.9685165882110596,1778.6212
2.9802536964416504,1776.4052
2.9872379302978516,1767.6737
2.9964749813079834,1754.7206
3.01706862449646,1739.2458
3.017540454864502,1722.3231
3.0291805267333984,1704.5193
3.036386251449585,1686.1042
3.0464391708374023,1667.1854
3.068192958831787,1647.7002
3.068817138671875,1627.3865
3.080615758895874,1605.8596
3.0869054794311523,1582.7201
3.0964181423187256,1557.6224
3.11879563331604,1530.4507
3.119466781616211,1501.5503
3.1304821968078613,1471.7568
3.1361420154571533,1442.1486
3.1463916301727295,1413.6776
3.1690635681152344,1386.9579
3.1695663928985596,1362.2534
3.18147873878479,1339.401
3.1863913536071777,1317.7322
3.1963396072387695,1296.3252
3.218446731567383,1274.5295
3.229004144668579,1252.3389
3.230199098587036,1230.2898
3.236248731613159,1208.9781
3.24639892578125,1188.663
3.2692534923553467,1169.2346
3.269906520843506,1150.2488
3.2825047969818115,1130.725
3.2864344120025635,1109.062
3.2961769104003906,1083.527
3.3186891078948975,1053.0518
3.3194262981414795,1017.6275
3.3297135829925537,977.9753
3.3356544971466064,934.8389
3.3457202911376953,888.6157
3.3693628311157227,839.6012
3.3699538707733154,788.2921
3.3830459117889404,735.3241
3.387019157409668,681.4067
3.3969388008117676,627.5757
3.41888165473938,575.4351
3.4198992252349854,527.0158
3.429647207260132,484.3055
3.437044382095337,448.6736
3.446664810180664,420.4761
3.46905255317688,399.0699
3.4695181846618652,383.1442
3.4823966026306152,371.1201
3.4869236946105957,361.514
3.4965574741363525,353.2113
3.518824815750122,345.5655
3.519371271133423,338.3229
3.5303938388824463,331.4706
3.5364863872528076,325.1541
3.546560764312744,319.7581
3.57011079788208,316.0435
3.5705790519714355,315.205
3.5840020179748535,318.9352
3.587547779083252,329.4134
3.596529245376587,348.6952
3.6197760105133057,377.5749
3.6203439235687256,414.8568
3.633845329284668,457.2053
3.6364524364471436,499.1694
3.6465446949005127,533.9155
3.6701815128326416,555.1024
3.6706948280334473,558.8829
3.685230255126953,544.7172
3.6863901615142822,514.8392
3.696521759033203,473.09
3.719085216522217,423.7907
3.719547986984253,370.9559
3.731497287750244,317.807
3.736626148223877,266.507
3.7464449405670166,218.1711
3.7694575786590576,173.0514
3.7700648307800293,130.7519
3.7839388847351074,90.5084
3.7868235111236572,51.4994
3.7963979244232178,13.1236
3.8186697959899902,-24.76
3.8192665576934814,-61.709
3.8318119049072266,-96.7647
3.8364741802215576,-128.6877
3.8465659618377686,-156.2461
3.8691368103027344,-178.4894
3.8696606159210205,-195.0329
3.8827104568481445,-206.2531
3.8872947692871094,-213.2996
3.89689302444458,-217.9501
3.9200730323791504,-222.3369
3.928870916366577,-228.5388
3.9294891357421875,-238.0349
3.936558723449707,-251.2529
3.9473767280578613,-267.5046
3.9685652256011963,-285.2742
3.9691321849823,-302.6898
3.9842288494110107,-318.0389
3.9875152111053467,-330.1529
3.9974255561828613,-338.5738
4.018464803695679,-343.4929
4.019026279449463,-345.4833
4.031653165817261,-345.1898
4.037432670593262,-343.1221
4.047350168228149,-339.5809
4.0699450969696045,-334.7282
4.07042121887207,-328.6954
4.085339307785034,-321.5873
4.0872275829315186,-313.4622
4.09735107421875,-304.4223
4.118476390838623,-294.7047
4.119071006774902,-284.5994
4.1332244873046875,-274.2234
4.137361526489258,-263.3858
4.1474995613098145,-251.7032
4.16966986656189,-238.8633
4.170141220092773,-224.8518
4.182924032211304,-209.9874
4.18742299079895,-194.7521
4.197263479232788,-179.615
4.21903133392334,-164.9746
4.219523191452026,-151.1576
4.2340312004089355,-138.3646
4.237332344055176,-126.492
4.2471678256988525,-114.8254
4.269237995147705,-101.6496
4.269973516464233,-84.0587
4.283013105392456,-58.6145
4.287059545516968,-23.0756
4.297040700912476,21.7824
4.3190391063690186,71.644
4.319531202316284,119.9196
4.336151361465454,160.0429
4.338088274002075,187.4488
4.346876621246338,200.4092
4.3568115234375,199.8054
4.371915817260742,188.2753
4.386620759963989,169.1464
4.387126207351685,145.5434
4.396864891052246,119.9363
4.42200493812561,94.068
4.42255711555481,69.0319
4.435961961746216,45.4179
4.436657667160034,23.4689
4.446752309799194,3.1655
4.469999074935913,-15.6874
4.470466375350952,-33.3611
4.486316919326782,-50.1967
4.486827850341797,-66.6508
4.497951507568359,-83.1879
4.51978874206543,-99.982
4.520311594009399,-116.771
4.535269021987915,-133.0381
4.537964582443237,-148.1946
4.547919988632202,-161.6215
4.570945978164673,-172.7592
4.571424961090088,-181.2277
4.586644887924194,-186.8712
4.5881571769714355,-189.7855
4.598121166229248,-190.2903
4.620640516281128,-188.7863
4.621219873428345,-185.6039
4.635935306549072,-180.9809
4.638001203536987,-175.2116
4.647841691970825,-168.7902
4.670648813247681,-162.3089
4.67119574546814,-156.2511
4.686677932739258,-150.9019
4.688009977340698,-146.36
4.698042154312134,-142.6406
4.720499277114868,-139.7596
4.721014022827148,-137.6283
4.7355852127075195,-135.9636
4.738357067108154,-134.4334
4.747969150543213,-132.8084
4.770998954772949,-130.8999
4.771509408950806,-128.4846
4.786972522735596,-125.4181
4.787638902664185,-121.7577
4.797915935516357,-117.6356
4.820239543914795,-113.0203
4.820760250091553,-107.7407
4.8334925174713135,-101.6995
4.8374433517456055,-94.9417
4.847317695617676,-87.6395
4.872301340103149,-80.1412
4.872876405715942,-72.9413
4.886670827865601,-66.5168
4.887477874755859,-61.2172
4.897408485412598,-57.2573
4.919409275054932,-54.6938
4.919995069503784,-53.3862
4.934646129608154,-53.0067
4.937377452850342,-53.081
4.947478532791138,-53.0545
4.972247362136841,-52.3855
4.973450660705566,-50.6162
4.987198114395142,-47.4185
4.987701416015625,-42.6332
4.997299432754517,-36.2191
5.0207860469818115,-28.0154
5.021312952041626,-17.366
5.034747362136841,-2.8962
5.037437677383423,17.1254
5.0475099086761475,43.802
5.071386814117432,76.6282
5.071982145309448,113.2558
5.086857557296753,150.1559
5.088193893432617,183.723
5.098324537277222,211.2127
5.119078636169434,231.113
5.119546413421631,242.9571
5.1348206996917725,246.9521
5.1381635665893555,243.7701
5.148346900939941,234.4656
5.171930551528931,220.2952
5.172408103942871,202.5299
5.18810510635376,182.4715
5.188580274581909,161.476
5.198291063308716,140.7331
5.22127628326416,121.0122
5.22181248664856,102.6107
5.2359466552734375,85.4377
5.23813796043396,69.1868
5.248345613479614,53.5509
5.271850109100342,38.3497
5.272319078445435,23.5531
5.28643536567688,9.2796
5.289390563964844,-4.1671
5.298367738723755,-16.2697
5.318469762802124,-26.4184
5.319087743759155,-34.1239
5.328329563140869,-39.1443
5.344162464141846,-41.5376
5.348153829574585,-41.6629
5.374740123748779,-40.0566
5.375377655029297,-37.2781
5.378584861755371,-33.8735
5.3913984298706055,-30.4015
5.398752927780151,-27.4214
5.421496868133545,-25.41
5.42201566696167,-24.5854
5.437618970870972,-24.7925
5.438114643096924,-25.6445
5.44830322265625,-26.755
5.473108530044556,-27.8486
5.4735798835754395,-28.7989
5.490192651748657,-29.6353
5.4906957149505615,-30.4705
5.497892141342163,-31.355
5.52257227897644,-32.2045
5.523136138916016,-32.9231
5.536173343658447,-33.5421
5.539239168167114,-34.1672
5.548332691192627,-34.8701
5.574462890625,-35.6757
5.5750205516815186,-36.5252
5.589986562728882,-37.1999
5.590728759765625,-37.384
5.597946643829346,-36.8482
5.621768951416016,-35.5503
5.622348308563232,-33.6065
5.637226581573486,-31.2326
5.638762950897217,-28.6657
5.64885401725769,-26.0164
5.6746814250946045,-23.1773
5.675157785415649,-19.9712
5.694850206375122,-16.3613
5.6954426765441895,-12.4534
5.69894814491272,-8.4167
5.723405122756958,-4.5055
5.724731683731079,-1.0371
5.739480257034302,1.7674
5.741502523422241,3.8824
5.748480319976807,5.4441
5.7770538330078125,6.8067
5.777547836303711,8.8133
5.778759241104126,13.1601
5.795135021209717,22.4328
5.798837184906006,39.2633
5.8245158195495605,64.7436
5.825390338897705,97.2372
5.841334819793701,132.6576
5.8419342041015625,166.0523
5.848560810089111,193.2961
5.8754987716674805,211.9347
5.876037359237671,221.2048
5.890188217163086,221.6843
5.893847465515137,214.8008
5.898861646652222,202.2769
5.924533843994141,185.7216
5.925058126449585,166.5423
5.9415178298950195,146.0321
5.94206428527832,125.3676
5.948362350463867,105.4768
5.976259469985962,86.9271
5.976959466934204,69.9193
5.979187726974487,54.3346
5.993545770645142,39.814
5.998861074447632,25.8827
6.0328240394592285,12.0742
6.033667087554932,-1.9229
6.0510337352752686,-16.0771
6.051488161087036,-29.946
6.051943063735962,-42.828
6.060523271560669,-54.0148
6.085548400878906,-62.9926
6.086248397827148,-69.5321
6.103569746017456,-73.6978
6.104379415512085,-75.8076
6.109889268875122,-76.3537
6.139881134033203,-75.9069
6.140722751617432,-75.0396
6.161405324935913,-74.2681
6.162107467651367,-74.002
6.168228626251221,-74.5031
6.170028448104858,-75.8642
6.198177814483643,-78.0468
6.19883918762207,-81.0092
6.199725151062012,-84.8436
6.230700731277466,-89.762
6.231443405151367,-95.9521
6.232208728790283,-103.4545
6.25365948677063,-112.0875
6.254289388656616,-121.3936
6.26111912727356,-130.6737
6.284546136856079,-139.1848
6.28525710105896,-146.3903
6.303778648376465,-152.0501
6.304286956787109,-156.1325
6.310225248336792,-158.6797
6.338498830795288,-159.7112
6.339045524597168,-159.2394
6.339515209197998,-157.4072
6.360994100570679,-154.5495
6.361607789993286,-151.0604
6.38427996635437,-147.2011
6.3933799266815186,-142.9083
6.394302845001221,-137.6806
6.419078350067139,-130.7195
6.419966697692871,-121.2198
6.420426607131958,-108.5437
6.453525543212891,-92.2625
6.4540956020355225,-72.2539
6.454582214355469,-48.8994
6.459430456161499,-23.2031
6.483872890472412,3.2523
6.484519004821777,28.4982
6.509490013122559,50.5818
6.516388416290283,68.0952
6.547292470932007,80.5347
6.547956466674805,88.2664
6.55036735534668,92.1577
6.563647747039795,93.2
6.564228773117065,92.3639
6.570356130599976,90.6556
6.5731871128082275,89.4315
6.589985609054565,91.029
6.590427875518799,99.0571
6.599215984344482,117.2727
6.6262757778167725,147.1758
6.626798391342163,186.2473
6.644689083099365,228.5045
6.645318984985352,266.8879
6.649362087249756,295.6986
6.681243658065796,311.8993
6.683216571807861,315.1946
6.683744192123413,307.2991
6.703180313110352,290.8935
6.703711748123169,268.7103
6.709463834762573,243.0372
6.736886024475098,215.6508
6.737390518188477,187.9039
6.755584001541138,160.793
6.756532430648804,135.0438
6.7604663372039795,111.1911
6.780015468597412,89.5994
6.7804577350616455,70.425
6.79057765007019,53.5288
6.8119752407073975,38.4687
6.812577724456787,24.6809
6.8201189041137695,11.7006
6.858162879943848,-0.7514
6.861440658569336,-12.7705
6.86334490776062,-24.2449
6.890320301055908,-34.8468
6.891986846923828,-44.142
6.8933939933776855,-51.7738
6.89426064491272,-57.5828
6.919841051101685,-61.657
6.920473098754883,-64.3486
6.921268463134766,-66.1627
6.93103289604187,-67.5408
6.966706037521362,-68.7661
6.967551231384277,-70.0491
6.968306303024292,-71.6074
6.970021963119507,-73.643
7.01270318031311,-76.3052
7.01349139213562,-79.6667
7.014444589614868,-83.67
7.018727779388428,-88.0912
7.055298089981079,-92.567
7.05604362487793,-96.6949
7.056854963302612,-100.1893
7.085905075073242,-102.96
7.093771457672119,-105.0384
7.094417095184326,-106.4821
7.095305919647217,-107.3488
7.09722900390625,-107.6658
7.1321728229522705,-107.4041
7.1331565380096436,-106.5372
7.134197235107422,-105.1113
7.135390520095825,-103.2645
7.164514064788818,-101.2432
7.165365695953369,-99.346
7.171924114227295,-97.7489
7.172770738601685,-96.3971
7.205067157745361,-95.0882
7.205894231796265,-93.6193
7.2069385051727295,-91.8526
7.234371185302734,-89.7496
7.23832893371582,-87.3839
7.239800930023193,-84.835
7.242974281311035,-82.0573
7.273284673690796,-78.9032
7.2760350704193115,-75.2747
7.280395746231079,-71.26
7.281520843505859,-67.1293
7.312143564224243,-63.149
7.313091278076172,-59.3624
7.314403533935547,-55.5609
7.3447747230529785,-51.4563
7.345554351806641,-46.8728
7.3677027225494385,-41.8163
7.368230581283569,-36.4146
7.3687427043914795,-30.8622
7.370409727096558,-25.4057
7.4051525592803955,-20.2551
7.406491279602051,-15.4811
7.4073004722595215,-11.0044
7.437025547027588,-6.6242
7.4377121925354,-1.9855
7.438702821731567,3.6638
7.442132472991943,11.7429
7.467144727706909,24.0239
7.467719554901123,41.6918
7.476797580718994,64.531
7.5098607540130615,90.7507
7.5104687213897705,117.4458
7.512868404388428,141.499
7.5409605503082275,160.4739
7.547218084335327,173.0498
7.549037218093872,178.9759
7.580681800842285,178.797
7.581474542617798,173.5347
7.5821192264556885,164.3911
7.583144426345825,152.5329
7.585199594497681,139.0227
7.621699333190918,124.7998
7.623022079467773,110.5764
7.655647039413452,96.7679
7.656521320343018,83.5798
7.657642364501953,71.131
7.688408613204956,59.4925
7.6893439292907715,48.657
7.690274715423584,38.5061
7.696575164794922,28.8762
7.697711944580078,19.6756
7.69845175743103,10.8919
7.735412120819092,2.5606
7.736679792404175,-5.1993
7.737569808959961,-12.175
7.7632410526275635,-18.1178
7.7679102420806885,-22.8348
7.769442319869995,-26.2703
7.776450157165527,-28.5058
7.8104894161224365,-29.7355
7.811321973800659,-30.3279
7.812241315841675,-30.8267
7.813209533691406,-31.7291
7.8141679763793945,-33.2592
7.838695287704468,-35.3901
7.839390993118286,-37.9864
7.844431400299072,-40.8689
7.872993469238281,-43.8412
7.873454570770264,-46.7491
7.873953104019165,-49.5102
7.8811867237091064,-52.0653
7.909321308135986,-54.3205
7.910146474838257,-56.1678
7.910673379898071,-57.5578
7.93326210975647,-58.5626
7.933773040771484,-59.3769
7.940979242324829,-60.2019
7.970906734466553,-61.0881
7.971681594848633,-61.8902
7.972317695617676,-62.3494
8.011101484298706,-62.1955
8.01176142692566,-61.2555
8.012418746948242,-59.5906
8.013087034225464,-57.5093
8.05008339881897,-55.3581
8.050852298736572,-53.2591
8.05146074295044,-51.044
8.052893161773682,-48.489
8.080442428588867,-45.6208
8.081172227859497,-42.7079
8.081870079040527,-39.99
8.09492039680481,-37.5322
8.118295907974243,-35.261
8.118771076202393,-32.992
8.12521481513977,-30.4673
8.165942430496216,-27.5155
8.166807651519775,-24.2173
8.16751503944397,-20.8733
8.1687650680542,-17.7876
8.17097783088684,-15.0637
8.215957880020142,-12.5851
8.216780424118042,-10.172
8.218075513839722,-7.7397
8.219292402267456,-5.381
8.224508285522461,-3.3217
8.255790948867798,-1.7004
8.256277084350586,-0.3769
8.256886005401611,1.038
8.280805110931396,3.1075
8.281258583068848,6.6853
8.281803131103516,13.0606
8.315532207489014,23.6702
8.316095113754272,39.294
8.31658673286438,59.3429
8.36431360244751,81.8283
8.36499309539795,103.9819
8.365647077560425,123.1381
8.366402626037598,137.484
8.36707878112793,146.3175
8.373294591903687,149.7403
8.408492088317871,148.2075
8.40922999382019,142.3375
8.409874439239502,132.9276
8.411800622940063,120.9656
8.455213069915771,107.5525
8.455861806869507,93.7304
8.456464767456055,80.3062
8.457584381103516,67.8047
8.473789930343628,56.4968
8.47548246383667,46.3837
8.50852108001709,37.235
8.515798091888428,28.7363
8.516488790512085,20.611
8.517070055007935,12.6842
8.52402400970459,4.925
8.562960147857666,-2.5576
8.563441038131714,-9.566
8.564001560211182,-15.8605
8.564504623413086,-21.1791
8.571436405181885,-25.2876
8.604230642318726,-28.1125
8.60502576828003,-29.8433
8.605816841125488,-30.8199
8.64182186126709,-31.3308
8.642473220825195,-31.5891
8.64311170578003,-31.7986
8.647496700286865,-32.1506
8.688749313354492,-32.8035
8.689504146575928,-33.8657
8.690318584442139,-35.3873
8.691202402114868,-37.3366
8.692109107971191,-39.5602
8.744304895401001,-41.8626
8.745378017425537,-44.1508
8.748257875442505,-46.436
8.752159595489502,-48.7299
8.792179584503174,-50.9833
8.792932033538818,-53.0979
8.793609857559204,-54.9496
8.799679040908813,-56.3933
8.800897359848022,-57.3053
8.837646961212158,-57.6325
8.838138103485107,-57.4039
8.838731050491333,-56.7647
8.839205503463745,-55.9424
8.839829683303833,-55.0599
8.841382026672363,-54.035
8.870946168899536,-52.7069
8.87157940864563,-50.9995
8.872233867645264,-48.9674
8.88131856918335,-46.7706
8.92988920211792,-44.6502
8.930686712265015,-42.8127
8.931410312652588,-41.2646
8.932137966156006,-39.8453
8.934256076812744,-38.4022
8.97139859199524,-36.849
8.972070217132568,-35.1062
8.972790002822876,-33.0474
8.97770881652832,-30.5237
9.060457706451416,-27.4879
9.0690176486969,-24.082
9.069767713546753,-20.5419
9.070260763168335,-17.0347
9.070784330368042,-13.6296
9.07145619392395,-10.3657
9.072231769561768,-7.2841
9.072856664657593,-4.4169
9.073412656784058,-1.7939
9.141558647155762,0.5271
9.142094373703003,2.5074
9.142531394958496,4.2919
9.143102884292603,6.3957
9.14739203453064,9.8254
9.14807939529419,16.0257
9.1487557888031,26.5027
9.149647951126099,42.1275
9.221933841705322,62.5336
9.222518920898438,86.1337
9.223036766052246,110.6735
9.223489761352539,133.8102
9.224153757095337,153.4699
9.224980592727661,168.0775
9.225688934326172,176.7721
9.22627592086792,179.5132
9.29783296585083,176.9061
9.298365116119385,169.8817
9.29891061782837,159.4827
9.3024320602417,146.7383
9.3030366897583,132.5384
9.303607702255249,117.5741
9.304181814193726,102.3848
9.304830074310303,87.449
9.313559532165527,73.2258
9.391831636428833,60.0698
9.392420768737793,48.0538
9.401076078414917,36.8626
9.401834726333618,25.9358
9.402646541595459,14.8247
9.403506517410278,3.4717
9.404608964920044,-7.7875
9.47217059135437,-18.3897
9.472710371017456,-27.7442
9.473219871520996,-35.4478
9.476559162139893,-41.415
9.478086948394775,-45.8431
9.478901624679565,-49.122
9.479930400848389,-51.6909
9.527665376663208,-53.8541
9.528469562530518,-55.7786
9.529231548309326,-57.6186
9.529917001724243,-59.481
9.530762672424316,-61.3657
9.531718492507935,-63.2498
9.532573938369751,-65.1393
9.573270559310913,-67.0356
9.573948860168457,-68.9236
9.578741312026978,-70.7989
9.580445289611816,-72.6874
9.581345081329346,-74.6321
9.629862308502197,-76.6473
9.630679845809937,-78.6732
9.631810188293457,-80.5919
9.6336190700531,-82.277
9.674552202224731,-83.5832
9.675805807113647,-84.3606
9.68066692352295,-84.5451
9.681547403335571,-84.1656
9.722009897232056,-83.2834
9.722835302352905,-82.001
9.723517894744873,-80.4945
9.724395513534546,-78.9388
9.726051568984985,-77.3446
9.727813482284546,-75.543
9.762393951416016,-73.3751
9.76308274269104,-70.8207
9.763893842697144,-67.9664
9.769786357879639,-64.9063
9.770820379257202,-61.6689
9.808218002319336,-58.2791
9.809046506881714,-54.8267
9.809709072113037,-51.3681
9.810441732406616,-47.8505
9.848706245422363,-44.1934
9.849483251571655,-40.3918
9.852655410766602,-36.5478
9.85652780532837,-32.7881
9.85742473602295,-29.1163
9.909327507019043,-25.445
9.910039901733398,-21.7892
9.910680055618286,-18.2706
9.911443710327148,-14.9389
9.912875413894653,-11.7329
9.955501317977905,-8.5931
9.956153154373169,-5.5231
9.956872940063477,-2.5613
9.960906267166138,0.2438
9.962707042694092,2.8575
9.963533401489258,5.3799
9.996333837509155,8.3106
9.996941566467285,12.8502
9.997444152832031,20.869
10.0275559425354,34.2244
10.028648376464844,53.7472
10.032944917678833,78.632
10.03465747833252,106.6696
10.1060631275177,135.067
10.106919527053833,161.2227
10.108207941055298,183.149
10.169174671173096,199.6229
10.16981816291809,210.1589
10.170331954956055,214.8166
10.17445993423462,213.9561
10.175173044204712,208.1631
10.17650842666626,198.2852
10.177485704421997,185.3467
10.206918478012085,170.3828
10.207420349121094,154.3069
10.208518266677856,137.8191
10.209935665130615,121.4091
10.234960556030273,105.4193
10.235448360443115,90.0405
10.236128807067871,75.2669
10.242769479751587,60.9147
10.243561029434204,46.7278
10.2453773021698,32.5612
10.275712490081787,18.5346
10.276195049285889,5.006
10.276890993118286,-7.5955
10.277411460876465,-18.9041
10.30669093132019,-28.6623
10.307307004928589,-36.7607
10.308159351348877,-43.297
10.313577890396118,-48.5308
10.344778060913086,-52.7396
10.345500230789185,-56.1617
10.346120119094849,-59.0244
10.377132177352905,-61.5265
10.377629041671753,-63.7798
10.378351926803589,-65.8089
10.38376760482788,-67.6588
10.419200897216797,-69.5039
10.4200599193573,-71.585
10.420867204666138,-74.0359
10.451932668685913,-76.8286
10.452673435211182,-79.8508
10.457454681396484,-82.9329
10.458144664764404,-85.833
10.494319200515747,-88.3105
10.495728254318237,-90.2492
10.496725082397461,-91.7068
10.497687101364136,-92.8499
10.527466535568237,-93.8392
10.528088569641113,-94.7572
10.528547048568726,-95.5887
10.533427953720093,-96.2381
10.557794570922852,-96.6065
10.558358907699585,-96.6825
10.565976619720459,-96.5579
10.6031494140625,-96.3471
10.607128381729126,-96.0691
10.60892915725708,-95.5658
10.609904050827026,-94.5559
10.648878574371338,-92.8122
10.649914741516113,-90.2642
10.650903224945068,-86.9416
10.651765584945679,-82.915
10.684427499771118,-78.3198
10.685946464538574,-73.3453
10.691203594207764,-68.1487
10.6920325756073,-62.8198
10.73132610321045,-57.4413
10.732128858566284,-52.1322
10.733214616775513,-47.0191
10.734385013580322,-42.1838
10.736228942871094,-37.6303
10.768290281295776,-33.2768
10.776324272155762,-29.0062
10.777395725250244,-24.7723
10.778330564498901,-20.6544
10.823241233825684,-16.8247
10.824321508407593,-13.4754
10.825079441070557,-10.6896
10.825975179672241,-8.281
10.826948404312134,-5.7155
10.863783359527588,-2.062
10.86457872390747,4.1202
10.866490125656128,14.6472
10.874527931213379,31.0422
10.875562906265259,53.7067
10.911271095275879,81.5489
10.911880016326904,112.2863
10.91308856010437,143.1484
10.914199352264404,171.561
10.94154691696167,195.5582
10.944870948791504,213.8793
10.94554352760315,225.8937
10.985378742218018,231.5057
10.986032009124756,231.0611
10.986717939376831,225.2124
10.98749828338623,214.7842
11.024212121963501,200.7432
11.024853706359863,184.1916
11.025542736053467,166.2319
11.026955366134644,147.8183
11.052221775054932,129.6924
11.053490161895752,112.2863
11.057796955108643,95.6285
11.08916974067688,79.4024
11.089717626571655,63.176
11.090904712677002,46.7362
11.093327522277832,30.3123
11.119757175445557,14.494
11.120392560958862,-0.0525
11.1244056224823,-12.8431
11.156032085418701,-23.6428
