Tiempo (s),PPG Suavizada,Primera Derivada,Segunda Derivada
24.682252883911133,-66297.61572802263,7896.0121909349255,-145338.7920674345
24.695393562316895,-66238.98282967099,6588.684752746303,-188425.5880838168
24.704972982406616,-66192.19677197869,4881.202781593856,-233961.8389422071
24.72683095932007,-66160.88358516549,2845.2953296709893,-279180.1704155432
24.746092081069946,-66146.67204670396,414.3200549451649,-322275.01502410404
24.776368141174316,-66154.25446428636,-2311.1049107146755,-316175.523695108
24.79028606414795,-66183.64972527539,-4644.488324176564,-232578.8225446672
24.804946422576904,-66228.56627747319,-6032.366071429351,-112335.54043599269
24.827685117721558,-66280.16758241826,-6441.856971152447,-6344.9733859215485
24.845372438430786,-66331.63598901163,-6133.885645604096,59082.031249829466
24.88124656677246,-66378.30975274793,-5496.544471155175,74364.96608863762
24.8925940990448,-66419.58070055011,-4944.046188185894,50127.972613438484
24.905092477798462,-66457.4144917589,-4694.49690934016,16034.136761561513
24.930782556533813,-66494.69265109955,-4687.5000000009095,-4224.1693854521145
24.94657826423645,-66532.41449175891,-4762.083619507393,-6905.691964163907
24.978652477264404,-66570.88598901167,-4797.991071427532,-3164.438100782263
24.994662761688232,-66609.18234890176,-4812.71462911991,-10232.443337997665
25.004218578338623,-66647.88942307759,-4961.710164835495,-30553.796789206444
25.026722192764282,-66688.56971153912,-5301.575377747213,-45882.34031598404
25.04429340362549,-66732.71462912155,-5695.827609891239,-45878.3160199232
25.078541040420532,-66779.70295329738,-6035.628434065984,-31715.476905731066
25.093139171600342,-66829.2846840666,-6203.275240382936,-4638.671875056843
25.104116916656494,-66878.95535714351,-6109.8471840668935,21884.12173740062
25.128905057907104,-66927.04223901167,-5853.129292584526,33055.56747949367
25.144240379333496,-66972.60542582486,-5580.958104394995,29389.433808546528
25.17452836036682,-67016.33756868199,-5382.898351647782,7435.557606470411
25.188826084136963,-67058.73179945123,-5461.989182691468,-41769.50978700233
25.204115629196167,-67103.72939560506,-6051.210508239819,-85569.9476306313
25.224775314331055,-67155.55116758306,-6831.108344781569,-75502.50042942252
25.24448561668396,-67213.02712912156,-7259.25051511058,-4332.8253776167
25.278248071670532,-67271.69917582483,-6900.433550823436,100092.29052195678
25.294278860092163,-67323.43406593474,-5657.773866759271,197772.68629798072
25.304138660430908,-67362.22355769298,-3736.0705700557446,263948.2099932593
25.329911470413208,-67383.21119505563,-1434.6025068671224,292485.83447810006
25.345028400421143,-67385.17719780286,943.7027815938563,287095.96067977825
25.374435424804688,-67368.11195055013,3158.93286400933,261203.64010984075
25.38857865333557,-67334.6342719787,5122.9610233513085,235821.06370213296
25.404115438461304,-67286.1445741765,6932.069883243457,216395.78683044645
25.42736029624939,-67223.72115384681,8585.293612638452,190763.70406918385
25.445465087890625,-67148.77987637429,9984.289148350399,147301.30709125433
25.474320888519287,-67063.9725274732,10942.114526098521,89378.27309421208
25.48902463912964,-66973.70604395671,11414.341517857792,31732.915521956784
25.504339456558228,-66881.34306318748,11449.84117444983,-17236.05983863763
25.528006553649902,-66790.50858516552,11138.56456043959,-55044.320913395946
25.544154167175293,-66703.12603022045,10569.132039835495,-88238.05588946243
25.581161975860596,-66621.40247252815,9726.755666208192,-117720.04850615757
25.59598183631897,-66547.49793956112,8685.611263736973,-145683.54009264795
25.604238986968994,-66482.43269230836,7395.819024725824,-183974.71668959042
25.626790523529053,-66429.1648351655,5742.015796703527,-224675.10516821675
25.644278287887573,-66390.5604395611,3801.0173420343563,-261391.4405906712
25.681318759918213,-66368.34855769295,1559.7527472527872,-296481.96042251127
25.698015213012695,-66365.60439560506,-942.6940247258244,-307499.14148356084
25.704491138458252,-66383.43166208857,-3360.233516484186,-259132.46909334476
25.727157592773438,-66419.3681318688,-5088.8135302193405,-151993.63624645912
25.745129585266113,-66464.85267857208,-5792.131696427532,-38555.43870207611
25.773486614227295,-66512.04223901164,-5705.700549452558,33742.38066612634
25.789000511169434,-66556.14388736332,-5252.253605769511,64365.9319197809
25.802934885025024,-66596.07829670396,-4675.845638736064,59916.4019574232
25.831693410873413,-66630.9574175831,-4293.591174450739,27671.059409385634
25.846513032913208,-66664.77575549517,-4233.108688185894,1238.1417410551876
25.87562584877014,-66698.68715659407,-4273.780906593856,-846.4435956057059
25.891344785690308,-66733.15625000067,-4246.651785715585,6774.2316277872305
25.90313458442688,-66766.63358516552,-4165.393200549261,3324.0685098121503
25.934688091278076,-66799.80254120946,-4193.466689558591,-12549.096411419214
25.954099655151367,-66833.72905219845,-4366.178743131968,-28070.806147184157
25.984885215759277,-66869.66140109957,-4642.599587913537,-34485.53399726961
25.985641479492188,-66908.01064560507,-4917.947287088282,-28767.009357693496
26.006114721298218,-66948.34855769298,-5102.871737636633,-16016.698145563169
26.034693241119385,-66989.65659340726,-5174.214457417293,-2967.24759624567
26.053771495819092,-67031.13598901166,-5150.347699176564,11175.470037755986
26.08488893508911,-67072.06215659408,-4995.406936813197,24941.24527817121
26.085695266723633,-67111.06250000067,-4751.287774725824,26698.52120533278
26.103928804397583,-67148.0827609897,-4568.230597527872,19854.535113381644
26.131357192993164,-67184.15418956112,-4433.615212911718,12109.10671363763
26.150784492492676,-67219.02060439628,-4374.48489010967,-10546.338427161572
26.177891969680786,-67254.14594780287,-4602.356627746303,-57240.24510647041
26.19106888771057,-67292.65831044022,-5290.328811813197,-104226.58396299767
26.203063488006592,-67338.79120879188,-6269.981971154266,-103605.50094441124
26.227017641067505,-67392.97802197869,-6948.0168269237765,-36136.83679611768
26.24364399909973,-67449.95947802266,-6848.171359892149,70068.35937505684
26.269720554351807,-67502.54876373697,-5826.923076922867,178677.40170015622
26.28949236869812,-67543.19024725343,-3989.332932689649,262799.94419638795
26.303032875061035,-67566.37809066,-1622.1239697806595,300209.79996544385
26.325681447982788,-67569.14423076992,814.0238667574522,293516.054258248
26.343473434448242,-67553.35370879188,3074.1328983513085,274424.79395614326
26.378817319869995,-67519.9581043963,5204.820570055745,254229.53511338163
26.394675970077515,-67470.07657967099,7141.805460165415,225957.51416542951
26.4032199382782,-67405.68921703365,8820.140796702617,190810.65418964726
