tiempo_relativo_s,Crudo,Filtrado,Normalizado
9.39585828781128,-64370.0,-230.4136,0.441
9.425227403640747,-64321.0,-283.5229,0.4406
9.437201023101807,-64181.0,-330.7517,0.4404
9.458147287368774,-64013.0,-355.9317,0.4402
9.464415550231934,-63864.0,-336.5434,0.4403
9.483492851257324,-63780.0,-258.1262,0.4408
9.505692481994629,-63772.0,-127.2662,0.4416
9.526554822921753,-63807.0,26.5888,0.4425
9.547116041183472,-63837.0,162.6261,0.4433
9.568136215209961,-63840.0,247.3513,0.4438
9.589040517807007,-63861.0,269.3906,0.4439
9.609535455703735,-63931.0,240.8408,0.4438
9.624505281448364,-64027.0,184.9941,0.4434
9.643682956695557,-64094.0,121.2123,0.443
9.664828062057495,-64139.0,58.6525,0.4427
9.69019341468811,-64173.0,-0.1098,0.4423
9.703881025314331,-64187.0,-53.1562,0.442
9.725119829177856,-64193.0,-96.7882,0.4417
9.751531600952148,-64228.0,-126.8816,0.4416
9.764503717422485,-64293.0,-142.3764,0.4415
9.804734230041504,-64367.0,-148.1789,0.4414
9.805485963821411,-64423.0,-154.0183,0.4414
9.825568914413452,-64481.0,-169.1063,0.4413
9.85240626335144,-64533.0,-196.7867,0.4412
9.871062517166138,-64598.0,-233.6157,0.4409
9.885509967803955,-64676.0,-272.871,0.4407
9.906687021255493,-64741.0,-309.2205,0.4405
9.925931930541992,-64787.0,-340.6935,0.4403
9.943458318710327,-64804.0,-366.9015,0.4401
9.96647334098816,-64813.0,-386.1512,0.44
10.010355234146118,-64817.0,-394.6774,0.44
10.012248992919922,-64845.0,-388.8992,0.44
10.027254343032837,-64923.0,-369.2327,0.4401
10.066304683685303,-65014.0,-342.6872,0.4403
10.068346738815308,-65090.0,-321.4031,0.4404
10.082576990127563,-65140.0,-316.3643,0.4404
10.103199005126953,-65218.0,-330.6046,0.4404
10.124370813369751,-65305.0,-358.3927,0.4402
10.145978450775146,-65386.0,-390.5844,0.44
10.167678356170654,-65438.0,-420.0475,0.4398
10.200713872909546,-65464.0,-442.6202,0.4397
10.203665733337402,-65413.0,-454.4554,0.4396
10.22473430633545,-65286.0,-448.6922,0.4397
10.255469799041748,-65110.0,-413.9129,0.4399
