timestamp,Crudo,Filtrado,Normalizado
1761575813.289039,-66127.0,1.6800084797470537e-05,0.4387
1761575813.30933,-66160.0,1.6875773119982262e-05,0.4381
1761575813.3290675,-66207.0,1.713435446944717e-05,0.4375
1761575813.3491259,-66265.0,1.7655685878412306e-05,0.437
1761575813.3691208,-66325.0,1.8381328490969986e-05,0.4365
1761575813.3894362,-66389.0,1.9139966960348768e-05,0.436
1761575813.4098384,-66456.0,1.973084905407477e-05,0.4356
1761575813.4292839,-66521.0,2.0024447756661253e-05,0.4351
1761575813.4489708,-66582.0,2.002968986449799e-05,0.4346
1761575813.4687216,-66634.0,1.9892697020529983e-05,0.4341
1761575813.489155,-66691.0,1.982581538905703e-05,0.4336
1761575813.509193,-66751.0,2.0001081880863943e-05,0.4332
1761575813.529168,-66799.0,2.0461264903873508e-05,0.4328
1761575813.5492802,-66837.0,2.1094136312730677e-05,0.4325
1761575813.5682073,-66875.0,2.168475934046991e-05,0.4323
1761575813.5896304,-66908.0,2.2021358721239367e-05,0.432
1761575813.6101215,-66959.0,2.2002464945385232e-05,0.4319
1761575813.629261,-67016.0,2.1690958223175158e-05,0.4317
1761575813.650716,-67063.0,2.1286128324446032e-05,0.4316
1761575813.6690211,-67130.0,2.1025715858373887e-05,0.4315
1761575813.6892264,-67195.0,2.1065780526393205e-05,0.4314
1761575813.709211,-67243.0,2.1398797460388713e-05,0.4313
1761575813.7291632,-67296.0,2.1852606794186685e-05,0.4311
1761575813.748464,-67305.0,2.217294002184171e-05,0.431
1761575813.7686663,-67190.0,2.2149882669157635e-05,0.4309
1761575813.789476,-66953.0,2.1725251432633865e-05,0.4309
1761575813.8084142,-66666.0,2.1025850661667103e-05,0.4312
1761575813.8282304,-66411.0,2.030371990321707e-05,0.4318
1761575813.8481748,-66233.0,1.9811197860083536e-05,0.4328
1761575813.8681817,-66143.0,1.9672475045782205e-05,0.4342
1761575813.8882039,-66098.0,1.9816755070431684e-05,0.4357
1761575813.9080508,-66093.0,2.000862245445127e-05,0.4371
1761575813.9281085,-66099.0,1.9962823213556587e-05,0.4381
1761575813.9481437,-66124.0,1.9487463725285468e-05,0.4385
1761575813.9679165,-66160.0,1.858369663647912e-05,0.4385
